game_key,person_key,slot,hit,lineup_position,age,yoe,weight,height,bmi,bats,throws,b_prev_ba_scaled,b_career_ba_scaled,p_age,p_weight,p_height,p_bmi,p_throws
CHA201904050,engea001,9,1,bottom,27,2,220,74,0.3363636364,R,R,23.543123543,20.68,27,200,72,0.36,L
CHA201904050,andet001,2,1,top,25,3,185,73,0.3945945946,R,R,23.985890653,25.77,27,200,72,0.36,L
OAK201905250,profj001,6,1,mid,26,7,184,72,0.3913043478,B,R,25.381679389,24.03,27,200,72,0.36,L
CHA201904050,rondj002,8,1,bottom,25,3,215,73,0.3395348837,R,R,23,20.80,27,200,72,0.36,L
CHA201904050,jimee001,6,0,mid,22,0,235,76,0.3234042553,R,R,0,,27,200,72,0.36,L
NYA201905080,torrg001,4,0,mid,22,1,205,73,0.356097561,R,R,27.146171694,27.15,27,200,72,0.36,L
NYA201905080,taucm001,9,1,bottom,28,2,220,74,0.3363636364,L,L,9.375,15.25,27,200,72,0.36,L
NYA201905080,voitl001,2,0,top,28,2,255,75,0.2941176471,R,R,32.167832168,28.79,27,200,72,0.36,L
NYA201905080,lemad001,1,1,top,30,8,220,76,0.3454545455,R,R,27.579737336,29.78,27,200,72,0.36,L
NYA201905080,maybc001,7,0,bottom,32,12,215,75,0.3488372093,R,R,24.85380117,25.43,27,200,72,0.36,L
NYA201905080,frazc001,3,1,top,24,2,212,71,0.3349056604,R,R,26.470588235,23.81,27,200,72,0.36,L
NYA201905080,andum001,5,0,mid,24,2,211,72,0.3412322275,R,R,29.668411867,30.00,27,200,72,0.36,L
NYA201905080,romia002,8,0,bottom,30,8,216,73,0.337962963,R,R,24.380165289,22.73,27,200,72,0.36,L
OAK201905250,canhm001,5,1,mid,30,4,209,74,0.3540669856,R,R,24.931506849,23.92,27,200,72,0.36,L
SEA201903290,benia002,1,0,top,24,3,180,69,0.3833333333,L,L,29.015544041,28.16,27,200,72,0.36,L
SEA201907260,mercj002,9,1,bottom,32,7,210,75,0.3571428571,R,R,25.126903553,25.57,28,200,72,0.36,L
SEA201903290,bradj001,8,0,bottom,28,6,196,70,0.3571428571,L,R,23.417721519,23.80,27,200,72,0.36,L
SEA201903290,bettm001,2,1,top,26,5,180,69,0.3833333333,R,R,34.615384615,30.28,27,200,72,0.36,L
ANA201906080,rengl001,9,1,bottom,22,0,195,70,0.358974359,B,R,0,,27,200,72,0.36,L
ANA201907140,calhk001,6,1,mid,31,7,210,70,0.3333333333,L,L,20.773930754,25.24,28,200,72,0.36,L
KCA201904100,dozih001,7,1,bottom,27,3,220,76,0.3454545455,R,R,22.928176796,22.83,27,200,72,0.36,L
SEA201907260,dixob001,5,1,mid,27,1,215,74,0.3441860465,R,R,17.796610169,17.80,28,200,72,0.36,L
SEA201907260,hickj001,8,1,bottom,29,4,230,74,0.3217391304,R,R,26.041666667,25.05,28,200,72,0.36,L
MIN201906130,schoj001,5,1,mid,27,6,225,73,0.3244444444,R,R,23.255813953,25.76,27,200,72,0.36,L
MIN201906130,polaj001,1,1,top,25,5,208,71,0.3413461538,B,R,28.80794702,27.21,27,200,72,0.36,L
MIN201906130,adrie001,7,1,bottom,29,6,195,73,0.3743589744,B,R,25.074626866,24.24,27,200,72,0.36,L
MIN201906130,cruzn002,3,1,top,38,14,230,74,0.3217391304,R,R,25.626204239,27.44,27,200,72,0.36,L
MIN201906130,buxtb001,9,0,bottom,25,4,190,74,0.3894736842,R,R,15.555555556,22.98,27,200,72,0.36,L
MIN201906130,cronc002,2,1,top,29,5,235,76,0.3234042553,R,R,25.349301397,25.98,27,200,72,0.36,L
MIN201906130,castj006,8,0,bottom,31,9,215,75,0.3488372093,L,R,14.285714286,23.14,27,200,72,0.36,L
MIN201906130,gonzm002,4,1,mid,30,7,205,73,0.356097561,B,R,24.744376278,26.36,27,200,72,0.36,L
KCA201904100,merrw001,1,1,top,30,3,195,73,0.3743589744,R,R,30.379746835,29.35,27,200,72,0.36,L
CLE201905030,bauej001,9,0,bottom,23,1,195,73,0.3743589744,L,L,20.123839009,20.12,27,200,72,0.36,L
CLE201905030,santc002,4,0,mid,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,27,200,72,0.36,L
CLE201905030,lindf001,1,0,top,25,4,190,71,0.3736842105,B,R,27.685325265,28.84,27,200,72,0.36,L
CLE201905030,martl004,2,1,top,31,8,200,74,0.37,L,R,25.471698113,24.83,27,200,72,0.36,L
CLE201905030,kipnj001,7,0,bottom,32,8,200,71,0.355,L,R,23.018867925,26.30,27,200,72,0.36,L
CLE201905030,luplj001,5,1,mid,25,2,195,73,0.3743589744,R,R,18.47826087,19.41,27,200,72,0.36,L
CLE201905030,ramij003,3,1,top,26,6,190,69,0.3631578947,B,R,26.989619377,28.49,27,200,72,0.36,L
CLE201905030,gonzc001,6,0,mid,33,11,220,73,0.3318181818,L,L,27.645788337,28.70,27,200,72,0.36,L
CLE201905030,plawk001,8,0,bottom,28,4,208,74,0.3557692308,R,R,21.008403361,21.76,27,200,72,0.36,L
HOU201906290,brega001,3,0,top,25,3,192,72,0.375,R,R,28.61952862,28.20,28,200,72,0.36,L
ANA201904200,bourp001,8,1,bottom,32,9,190,73,0.3842105263,R,R,20.454545455,24.03,27,200,72,0.36,L
ANA201904200,pujoa001,4,1,mid,39,18,235,75,0.3191489362,R,R,24.516129032,30.23,27,200,72,0.36,L
ANA201904200,smitk002,6,1,mid,30,3,230,76,0.3304347826,R,R,29.239766082,28.08,27,200,72,0.36,L
ANA201904200,goodb001,7,1,bottom,28,3,200,72,0.36,L,R,23.899371069,25.00,27,200,72,0.36,L
ANA201904200,cozaz001,9,1,bottom,33,8,204,72,0.3529411765,R,R,21.875,25.14,27,200,72,0.36,L
ANA201904200,simma001,3,1,top,29,7,195,74,0.3794871795,R,R,29.241877256,26.88,27,200,72,0.36,L
ANA201904200,troum001,2,0,top,27,8,235,74,0.314893617,R,R,31.210191083,30.67,27,200,72,0.36,L
ANA201904200,lucrj001,5,1,mid,32,9,200,72,0.36,R,R,24.096385542,27.69,27,200,72,0.36,L
ANA201904200,fletd002,1,1,top,24,1,185,69,0.372972973,R,R,27.464788732,27.46,27,200,72,0.36,L
PIT201909190,osunj001,3,1,top,26,2,235,74,0.314893617,R,R,22.641509434,23.05,28,200,72,0.36,L
SEA201908270,sancg002,4,1,mid,26,4,230,74,0.3217391304,R,R,18.575851393,25.18,28,200,72,0.36,L
SEA201906180,merrw001,1,1,top,30,3,195,73,0.3743589744,R,R,30.379746835,29.35,28,200,72,0.36,L
SEA201908270,judga001,2,1,top,27,3,282,79,0.280141844,R,R,27.84503632,27.33,28,200,72,0.36,L
ANA201906080,troum001,2,1,top,27,8,235,74,0.314893617,R,R,31.210191083,30.67,27,200,72,0.36,L
TOR201908180,gricr001,3,1,top,28,5,216,74,0.3425925926,R,R,24.528301887,24.78,28,200,72,0.36,L
TOR201908180,biggc002,2,0,top,24,0,200,74,0.37,L,R,0,,28,200,72,0.36,L
TOR201908180,jansd001,8,0,bottom,24,1,225,74,0.3288888889,R,R,24.691358025,24.69,28,200,72,0.36,L
TOR201908180,drurb001,7,1,bottom,26,4,230,74,0.3217391304,R,R,16.883116883,26.37,28,200,72,0.36,L
TOR201908180,mckib001,9,0,bottom,24,1,205,73,0.356097561,L,L,25.210084034,25.21,28,200,72,0.36,L
SEA201907210,goodb001,7,1,bottom,28,3,200,72,0.36,L,R,23.899371069,25.00,28,200,72,0.36,L
SEA201907210,pujoa001,6,1,mid,39,18,235,75,0.3191489362,R,R,24.516129032,30.23,28,200,72,0.36,L
SEA201907210,simma001,5,0,mid,29,7,195,74,0.3794871795,R,R,29.241877256,26.88,28,200,72,0.36,L
SEA201904150,santc002,4,1,mid,33,9,210,71,0.3380952381,B,R,22.857142857,24.66,27,200,72,0.36,L
SEA201907210,uptoj001,4,1,mid,31,12,215,73,0.3395348837,R,R,25.703564728,26.78,28,200,72,0.36,L
ANA201906080,tovaw001,8,0,bottom,27,6,180,67,0.3722222222,R,R,0,16.67,27,200,72,0.36,L
HOU201906290,stram002,9,1,bottom,24,1,178,70,0.393258427,R,R,33.333333333,33.33,28,200,72,0.36,L
ANA201906080,lastt001,1,1,top,30,5,180,71,0.3944444444,L,R,26.627218935,26.45,27,200,72,0.36,L
ANA201906080,ohtas001,3,1,top,24,1,210,76,0.3619047619,L,R,28.527607362,28.53,27,200,72,0.36,L
TEX201909010,santd001,2,1,top,28,5,195,71,0.3641025641,B,R,17.857142857,25.57,28,200,72,0.36,L
TEX201909010,andre001,3,1,top,31,10,210,72,0.3428571429,R,R,25.569620253,27.51,28,200,72,0.36,L
TEX201909010,heins001,8,1,bottom,26,0,205,73,0.356097561,R,R,0,,28,200,72,0.36,L
TEX201909010,kinei001,7,1,bottom,24,1,190,71,0.3736842105,R,R,26.123595506,26.12,28,200,72,0.36,L
TEX201909010,deshd002,1,1,top,27,4,190,69,0.3631578947,R,R,21.556886228,24.45,28,200,72,0.36,L
TEX201909010,mathj001,9,0,bottom,36,14,205,72,0.3512195122,R,R,20,19.84,28,200,72,0.36,L
TEX201909010,odorr001,5,1,mid,25,5,200,71,0.355,L,R,25.316455696,24.78,28,200,72,0.36,L
SEA201905190,cronc002,3,0,top,29,5,235,76,0.3234042553,R,R,25.349301397,25.98,27,200,72,0.36,L
ANA201906080,calhk001,6,1,mid,31,7,210,70,0.3333333333,L,L,20.773930754,25.24,27,200,72,0.36,L
ANA201906080,puelc001,7,1,bottom,28,2,220,74,0.3363636364,R,R,0,20.59,27,200,72,0.36,L
SEA201905190,rosae001,4,0,mid,27,4,180,73,0.4055555556,L,R,28.801431127,28.00,27,200,72,0.36,L
SEA201909130,engea001,7,1,bottom,27,2,220,74,0.3363636364,R,R,23.543123543,20.68,28,200,72,0.36,L
PIT201909190,diaze005,5,1,mid,28,4,223,73,0.3273542601,R,R,28.571428571,25.56,28,200,72,0.36,L
TEX201909010,forsl001,6,0,mid,32,8,195,73,0.3743589744,R,R,23.180592992,24.77,28,200,72,0.36,L
SEA201905300,rengl001,9,1,bottom,22,0,195,70,0.358974359,B,R,0,,27,200,72,0.36,L
SEA201909130,cordr001,9,1,bottom,27,1,200,76,0.38,R,R,10.810810811,10.81,28,200,72,0.36,L
SEA201904150,martl004,1,0,top,31,8,200,74,0.37,L,R,25.471698113,24.83,27,200,72,0.36,L
SEA201904260,forsl001,7,0,bottom,32,8,195,73,0.3743589744,R,R,23.180592992,24.77,27,200,72,0.36,L
SEA201904260,andre001,3,1,top,30,10,210,72,0.3428571429,R,R,25.569620253,27.51,27,200,72,0.36,L
DET201908130,rogej004,8,1,bottom,24,0,192,73,0.3802083333,R,R,0,,28,200,72,0.36,L
DET201908130,demet001,7,1,bottom,24,0,180,72,0.4,R,R,0,,28,200,72,0.36,L
SEA201907260,castn001,4,0,mid,27,6,203,76,0.3743842365,R,R,29.838709677,27.40,28,200,72,0.36,L
MIN201906130,keplm001,6,1,mid,26,4,225,76,0.3377777778,L,L,22.368421053,23.31,27,200,72,0.36,L
KCA201904100,solej001,4,1,mid,27,5,235,76,0.3234042553,R,R,26.457399103,24.85,27,200,72,0.36,L
KCA201904100,hamib001,2,0,top,28,6,155,72,0.464516129,B,R,23.611111111,24.53,27,200,72,0.36,L
KCA201904100,owinc001,6,1,mid,27,6,185,70,0.3783783784,R,R,20.640569395,25.00,27,200,72,0.36,L
KCA201904100,schwf001,5,0,mid,26,0,220,73,0.3318181818,R,R,0,,27,200,72,0.36,L
KCA201904100,gallc001,8,0,bottom,26,2,230,75,0.3260869565,R,R,20.634920635,21.84,27,200,72,0.36,L
SEA201905130,laurr001,8,1,bottom,24,1,203,71,0.3497536946,R,R,28.846153846,28.85,27,200,72,0.36,L
SEA201905130,olsom001,7,1,bottom,25,3,225,77,0.3422222222,L,R,24.655172414,24.56,27,200,72,0.36,L
SEA201905130,pindc001,2,1,top,27,3,210,74,0.3523809524,R,R,25.838926174,24.72,27,200,72,0.36,L
SEA201905130,chapm001,3,0,top,26,2,215,72,0.3348837209,R,R,27.787934186,26.28,27,200,72,0.36,L
SEA201905130,semim001,1,1,top,28,6,195,72,0.3692307692,R,R,25.474683544,24.85,27,200,72,0.36,L
HOU201909070,toroa001,7,1,bottom,22,0,206,72,0.3495145631,B,R,0,,28,200,72,0.36,L
HOU201909070,branm003,2,0,top,32,10,209,74,0.3540669856,L,L,30.877192982,29.47,28,200,72,0.36,L
HOU201909070,diaza003,5,1,mid,29,3,195,73,0.3743589744,R,R,26.303317536,27.52,28,200,72,0.36,L
HOU201909070,brega001,3,1,top,25,3,192,72,0.375,R,R,28.61952862,28.20,28,200,72,0.36,L
HOU201909070,marij002,8,0,bottom,28,6,220,76,0.3454545455,R,R,21.126760563,22.59,28,200,72,0.36,L
HOU201909070,chirr001,6,0,mid,35,8,220,73,0.3318181818,R,R,22.222222222,23.28,28,200,72,0.36,L
SEA201909250,sprig001,1,1,top,30,5,221,75,0.3393665158,R,R,26.470588235,26.54,28,200,72,0.36,L
SEA201909250,tuckk001,6,1,mid,22,1,199,76,0.3819095477,L,R,14.0625,14.06,28,200,72,0.36,L
SEA201909250,brega001,3,1,top,25,3,192,72,0.375,R,R,28.61952862,28.20,28,200,72,0.36,L
HOU201909070,alvay001,4,1,mid,22,0,225,77,0.3422222222,L,R,0,,28,200,72,0.36,L
SEA201909250,marij002,9,0,bottom,28,6,220,76,0.3454545455,R,R,21.126760563,22.59,28,200,72,0.36,L
SEA201909250,altuj001,2,0,top,29,8,166,66,0.3975903614,R,R,31.647940075,31.64,28,200,72,0.36,L
HOU201909070,reddj001,9,0,bottom,32,10,197,74,0.3756345178,L,R,24.249422633,26.18,28,200,72,0.36,L
SEA201909250,alvay001,4,1,mid,22,0,225,77,0.3422222222,L,R,0,,28,200,72,0.36,L
SEA201909250,gurry001,5,0,mid,35,3,215,72,0.3348837209,R,R,29.05027933,29.10,28,200,72,0.36,L
SEA201909130,andet001,2,1,top,26,3,185,73,0.3945945946,R,R,23.985890653,25.77,28,200,72,0.36,L
SEA201909130,collz001,8,0,bottom,24,0,230,75,0.3260869565,L,R,0,,28,200,72,0.36,L
SEA201909130,jimee001,4,1,mid,22,0,235,76,0.3234042553,R,R,0,,28,200,72,0.36,L
SEA201909130,abrej003,3,1,top,32,5,250,75,0.3,R,R,26.452905812,29.45,28,200,72,0.36,L
SEA201909130,mendd002,6,1,mid,25,0,195,70,0.358974359,R,R,0,,28,200,72,0.36,L
SEA201909130,moncy001,5,1,mid,24,3,225,74,0.3288888889,B,R,23.529411765,23.37,28,200,72,0.36,L
SEA201909130,garcl004,1,1,top,28,6,185,68,0.3675675676,B,R,27.131782946,24.13,28,200,72,0.36,L
SEA201908270,taucm001,7,0,bottom,28,2,220,74,0.3363636364,L,L,9.375,15.25,28,200,72,0.36,L
SEA201908270,torrg001,3,1,top,22,1,205,73,0.356097561,R,R,27.146171694,27.15,28,200,72,0.36,L
SEA201908270,urshg001,6,1,mid,27,4,215,72,0.3348837209,R,R,23.255813953,22.53,28,200,72,0.36,L
SEA201908270,lemad001,1,1,top,31,8,220,76,0.3454545455,R,R,27.579737336,29.78,28,200,72,0.36,L
SEA201908270,fordm002,9,1,bottom,27,0,225,72,0.32,L,R,0,,28,200,72,0.36,L
SEA201908270,gardb001,5,1,mid,36,11,195,71,0.3641025641,L,L,23.58490566,26.05,28,200,72,0.36,L
SEA201908270,romia002,8,1,bottom,30,8,216,73,0.337962963,R,R,24.380165289,22.73,28,200,72,0.36,L
PIT201906010,thame001,7,1,bottom,32,8,235,71,0.3021276596,L,R,21.862348178,24.31,27,235,77,0.3276595745,R
PIT201906010,hiurk001,6,1,mid,22,0,202,72,0.3564356436,R,R,0,,27,235,77,0.3276595745,R
PIT201906010,arcio002,8,1,bottom,24,3,187,72,0.385026738,R,R,23.563218391,25.21,27,235,77,0.3276595745,R
PIT201906010,yelic001,2,1,top,27,6,195,75,0.3846153846,L,R,32.578397213,29.69,27,235,77,0.3276595745,R
PIT201906010,braur002,3,0,top,35,12,205,74,0.3609756098,R,R,25.432098765,29.86,27,235,77,0.3276595745,R
PIT201906010,cainl001,1,1,top,33,9,214,74,0.3457943925,R,R,30.797773655,29.29,27,235,77,0.3276595745,R
PIT201906010,mousm001,4,1,mid,30,8,225,72,0.32,L,R,25.130890052,25.15,27,235,77,0.3276595745,R
PIT201906010,grany001,5,1,mid,30,7,230,74,0.3217391304,B,R,24.090909091,23.99,27,235,77,0.3276595745,R
PIT201905080,andre001,2,1,top,30,10,210,72,0.3428571429,R,R,25.569620253,27.51,27,235,77,0.3276595745,R
PIT201905080,santd001,7,0,bottom,28,5,195,71,0.3641025641,B,R,17.857142857,25.57,27,235,77,0.3276595745,R
PIT201905080,cabra002,5,0,mid,33,12,205,72,0.3512195122,B,R,26.19047619,26.91,27,235,77,0.3276595745,R
PIT201905080,mathj001,8,0,bottom,36,14,205,72,0.3512195122,R,R,20,19.84,27,235,77,0.3276595745,R
PIT201905080,odorr001,6,1,mid,25,5,200,71,0.355,L,R,25.316455696,24.78,27,235,77,0.3276595745,R
PIT201905080,gallj002,4,1,mid,25,4,250,77,0.308,L,R,20.6,20.33,27,235,77,0.3276595745,R
ARI201905130,ahmen001,7,0,bottom,29,5,200,74,0.37,R,R,23.449612403,22.91,27,235,77,0.3276595745,R
ARI201905130,avila001,8,1,bottom,32,10,210,71,0.3380952381,L,R,16.494845361,23.71,27,235,77,0.3276595745,R
ARI201905130,dysoj001,1,1,top,34,9,165,69,0.4181818182,L,R,18.932038835,25.09,27,235,77,0.3276595745,R
ARI201905130,martk001,5,1,mid,25,4,210,73,0.3476190476,B,R,25.961538462,26.30,27,235,77,0.3276595745,R
ARI201905130,perad001,3,1,top,31,5,220,73,0.3318181818,L,L,29.285714286,29.26,27,235,77,0.3276595745,R
ARI201905130,escoe001,2,1,top,30,8,185,70,0.3783783784,B,R,27.208480565,25.71,27,235,77,0.3276595745,R
ARI201905130,jonea003,4,1,mid,33,13,215,74,0.3441860465,R,R,28.103448276,27.79,27,235,77,0.3276595745,R
CIN201905271,vottj001,2,1,top,35,12,220,74,0.3363636364,L,R,28.429423459,31.08,27,235,77,0.3276595745,R
CIN201905271,winkj002,5,1,mid,25,2,215,75,0.3488372093,L,L,29.893238434,29.85,27,235,77,0.3276595745,R
CIN201905271,puigy001,6,0,mid,28,6,240,74,0.3083333333,R,R,26.666666667,27.89,27,235,77,0.3276595745,R
CIN201905271,senzn001,1,1,top,23,0,205,73,0.356097561,R,R,0,,27,235,77,0.3276595745,R
CIN201905271,iglej001,7,1,bottom,29,8,195,71,0.3641025641,R,R,26.851851852,26.98,27,235,77,0.3276595745,R
CIN201905271,barnt001,8,1,bottom,28,5,192,71,0.3697916667,B,R,24.782608696,25.42,27,235,77,0.3276595745,R
CIN201905271,dietd001,4,0,mid,29,6,205,74,0.3609756098,L,R,26.452905812,25.39,27,235,77,0.3276595745,R
CIN201905271,suare001,3,1,top,27,5,213,71,0.3333333333,R,R,28.273244782,26.36,27,235,77,0.3276595745,R
ARI201905130,walkc002,6,1,mid,28,5,210,72,0.3428571429,R,R,16.326530612,17.05,27,235,77,0.3276595745,R
PIT201905080,choos001,1,1,top,36,14,205,71,0.3463414634,L,L,26.428571429,27.63,27,235,77,0.3276595745,R
PIT201905080,mazan001,3,1,top,24,3,215,76,0.3534883721,L,L,25.766871166,25.85,27,235,77,0.3276595745,R
TEX201909110,calhw001,3,1,top,24,2,200,68,0.34,L,R,22.222222222,23.31,29,230,73,0.3173913043,R
OAK201906210,laurr001,5,1,mid,24,1,203,71,0.3497536946,R,R,28.846153846,28.85,29,230,73,0.3173913043,R
OAK201906210,davik003,4,1,mid,31,6,205,71,0.3463414634,R,R,24.652777778,24.80,29,230,73,0.3173913043,R
OAK201906210,olsom001,3,1,top,25,3,225,77,0.3422222222,L,R,24.655172414,24.56,29,230,73,0.3173913043,R
OAK201906210,pindc001,8,0,bottom,27,3,210,74,0.3523809524,R,R,25.838926174,24.72,29,230,73,0.3173913043,R
OAK201906210,piscs001,7,1,bottom,28,4,211,76,0.3601895735,R,R,26.73992674,26.79,29,230,73,0.3173913043,R
OAK201906210,profj001,6,1,mid,26,7,184,72,0.3913043478,B,R,25.381679389,24.03,29,230,73,0.3173913043,R
OAK201906210,chapm001,2,1,top,26,2,215,72,0.3348837209,R,R,27.787934186,26.28,29,230,73,0.3173913043,R
BOS201907310,vazqc001,7,0,bottom,28,5,205,69,0.3365853659,R,R,20.717131474,24.62,29,230,73,0.3173913043,R
BOS201907310,bettm001,1,1,top,26,5,180,69,0.3833333333,R,R,34.615384615,30.28,29,230,73,0.3173913043,R
BOS201907310,travs001,6,1,mid,25,2,220,72,0.3272727273,R,R,22.222222222,25.00,29,230,73,0.3173913043,R
BOS201907310,martj006,4,1,mid,31,8,230,75,0.3260869565,R,R,33.040421793,29.23,29,230,73,0.3173913043,R
BOS201907310,bogax001,3,1,top,26,6,218,74,0.3394495413,R,R,28.849902534,28.39,29,230,73,0.3173913043,R
BOS201907310,dever001,2,1,top,22,2,240,72,0.3,L,R,24,25.45,29,230,73,0.3173913043,R
BOS201907310,chavm001,8,1,bottom,23,0,210,70,0.3333333333,R,R,0,,29,230,73,0.3173913043,R
BOS201907310,benia002,5,0,mid,25,3,180,69,0.3833333333,L,L,29.015544041,28.16,29,230,73,0.3173913043,R
BOS201907310,bradj001,9,0,bottom,29,6,196,70,0.3571428571,L,R,23.417721519,23.80,29,230,73,0.3173913043,R
TBA201908060,bichb001,1,1,top,21,0,185,72,0.3891891892,R,R,0,,29,230,73,0.3173913043,R
TEX201909110,andre001,2,1,top,31,10,210,72,0.3428571429,R,R,25.569620253,27.51,29,230,73,0.3173913043,R
TBA201909032,davic003,8,1,bottom,33,11,245,75,0.306122449,L,R,16.808510638,23.79,29,230,73,0.3173913043,R
TBA201909032,ruizr002,7,0,bottom,25,3,210,73,0.3476190476,L,R,8.3333333333,18.93,29,230,73,0.3173913043,R
TOR201907270,sogae001,1,1,top,33,9,180,70,0.3888888889,L,R,13.402061856,23.78,29,230,73,0.3173913043,R
TOR201907270,galvf001,2,1,top,29,7,195,70,0.358974359,B,R,24.750830565,24.56,29,230,73,0.3173913043,R
TEX201909110,choos001,1,1,top,37,14,205,71,0.3463414634,L,L,26.428571429,27.63,29,230,73,0.3173913043,R
TEX201909110,santd001,6,1,mid,28,5,195,71,0.3641025641,B,R,17.857142857,25.57,29,230,73,0.3173913043,R
TEX201909110,guzmr001,8,1,bottom,24,1,235,77,0.3276595745,L,L,23.514211886,23.51,29,230,73,0.3173913043,R
TEX201909110,solan001,5,1,mid,24,0,185,71,0.3837837838,R,R,0,,29,230,73,0.3173913043,R
TEX201909110,trevj001,9,0,bottom,26,1,210,71,0.3380952381,R,R,25,25.00,29,230,73,0.3173913043,R
TEX201909110,mazan001,4,1,mid,24,3,215,76,0.3534883721,L,L,25.766871166,25.85,29,230,73,0.3173913043,R
TEX201909110,odorr001,7,1,bottom,25,5,200,71,0.355,L,R,25.316455696,24.78,29,230,73,0.3173913043,R
OAK201906210,phegj001,9,0,bottom,31,6,225,70,0.3111111111,R,R,20.430107527,22.26,29,230,73,0.3173913043,R
OAK201906210,semim001,1,0,top,28,6,195,72,0.3692307692,R,R,25.474683544,24.85,29,230,73,0.3173913043,R
TBA201909032,santa003,3,1,top,24,2,225,74,0.3288888889,B,R,19.801980198,21.37,29,230,73,0.3173913043,R
TBA201909032,sevep001,6,0,mid,26,4,220,73,0.3318181818,R,R,16.842105263,18.73,29,230,73,0.3173913043,R
TBA201909032,smitd007,5,0,mid,26,2,210,72,0.3428571429,L,R,26.153846154,29.35,29,230,73,0.3173913043,R
TBA201909032,villj001,1,1,top,28,6,233,72,0.3090128755,B,R,25.965665236,25.65,29,230,73,0.3173913043,R
TBA201909032,willm007,2,0,top,28,4,195,73,0.3743589744,L,R,29.268292683,28.88,29,230,73,0.3173913043,R
TBA201909032,martr006,9,1,bottom,24,0,190,71,0.3736842105,R,R,0,,29,230,73,0.3173913043,R
TBA201909032,nuner001,4,0,mid,25,3,220,73,0.3318181818,R,R,25.847457627,24.81,29,230,73,0.3173913043,R
TBA201908060,gricr001,6,1,mid,27,5,216,74,0.3425925926,R,R,24.528301887,24.78,29,230,73,0.3173913043,R
TBA201908060,guerv002,4,0,mid,20,0,250,74,0.296,R,R,0,,29,230,73,0.3173913043,R
TBA201908060,gurrl001,3,0,top,25,1,215,76,0.3534883721,R,R,28.112449799,28.11,29,230,73,0.3173913043,R
TBA201908060,biggc002,2,1,top,24,0,200,74,0.37,L,R,0,,29,230,73,0.3173913043,R
TBA201908060,hernt002,7,0,bottom,26,3,205,74,0.3609756098,R,R,23.949579832,24.10,29,230,73,0.3173913043,R
TBA201908060,jansd001,9,1,bottom,24,1,225,74,0.3288888889,R,R,24.691358025,24.69,29,230,73,0.3173913043,R
TBA201908060,drurb001,8,1,bottom,26,4,230,74,0.3217391304,R,R,16.883116883,26.37,29,230,73,0.3173913043,R
TBA201908060,galvf001,5,0,mid,29,7,195,70,0.358974359,B,R,24.750830565,24.56,29,230,73,0.3173913043,R
TOR201907270,biggc002,6,1,mid,24,0,200,74,0.37,L,R,0,,29,230,73,0.3173913043,R
TOR201907270,gurrl001,3,1,top,25,1,215,76,0.3534883721,R,R,28.112449799,28.11,29,230,73,0.3173913043,R
TOR201907270,guerv002,5,1,mid,20,0,250,74,0.296,R,R,0,,29,230,73,0.3173913043,R
TOR201907270,jansd001,7,0,bottom,24,1,225,74,0.3288888889,R,R,24.691358025,24.69,29,230,73,0.3173913043,R
TOR201907270,hernt002,9,1,bottom,26,3,205,74,0.3609756098,R,R,23.949579832,24.10,29,230,73,0.3173913043,R
TOR201907270,drurb001,8,1,bottom,26,4,230,74,0.3217391304,R,R,16.883116883,26.37,29,230,73,0.3173913043,R
TOR201907270,gricr001,4,1,mid,27,5,216,74,0.3425925926,R,R,24.528301887,24.78,29,230,73,0.3173913043,R
HOU201908290,chirr001,8,1,bottom,35,8,220,73,0.3318181818,R,R,22.222222222,23.28,29,230,73,0.3173913043,R
HOU201908290,toroa001,7,1,bottom,22,0,206,72,0.3495145631,B,R,0,,29,230,73,0.3173913043,R
HOU201908290,branm003,3,0,top,32,10,209,74,0.3540669856,L,L,30.877192982,29.47,29,230,73,0.3173913043,R
HOU201908290,sprig001,1,1,top,29,5,221,75,0.3393665158,R,R,26.470588235,26.54,29,230,73,0.3173913043,R
HOU201908290,brega001,4,1,mid,25,3,192,72,0.375,R,R,28.61952862,28.20,29,230,73,0.3173913043,R
HOU201908290,altuj001,2,1,top,29,8,166,66,0.3975903614,R,R,31.647940075,31.64,29,230,73,0.3173913043,R
HOU201908290,alvay001,5,0,mid,22,0,225,77,0.3422222222,L,R,0,,29,230,73,0.3173913043,R
HOU201908290,reddj001,9,1,bottom,32,10,197,74,0.3756345178,L,R,24.249422633,26.18,29,230,73,0.3173913043,R
HOU201908290,gurry001,6,1,mid,35,3,215,72,0.3348837209,R,R,29.05027933,29.10,29,230,73,0.3173913043,R
HOU201904260,corrc001,5,1,mid,24,4,220,76,0.3454545455,R,R,23.880597015,27.68,33,215,76,0.3534883721,R
HOU201904260,whitt002,8,0,bottom,28,3,238,71,0.2983193277,R,R,27.619047619,24.81,33,215,76,0.3534883721,R
HOU201904260,altuj001,2,0,top,28,8,166,66,0.3975903614,R,R,31.647940075,31.64,33,215,76,0.3534883721,R
HOU201904260,branm003,4,1,mid,31,10,209,74,0.3540669856,L,L,30.877192982,29.47,33,215,76,0.3534883721,R
HOU201904260,reddj001,6,1,mid,32,10,197,74,0.3756345178,L,R,24.249422633,26.18,33,215,76,0.3534883721,R
HOU201904260,gurry001,7,1,bottom,34,3,215,72,0.3348837209,R,R,29.05027933,29.10,33,215,76,0.3534883721,R
